date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:02	95355/95355	---MCZ	200	added ('OK')	text/html	etag:W/%22dfe8f8c6c6354bd9aad1a68b12eaf7d6%22	https://anhhoabakery.vn/collections/banh-su-kien-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-su-kien-1.html	(from https://anhhoabakery.vn/)
08:43:02	92050/92050	---MCZ	200	added ('OK')	text/html	etag:W/%22fdbd27cdc9e04d97a7f66d5bdaa19cb4%22	https://anhhoabakery.vn/collections/banh-su-kien-theo-yeu-cau	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-su-kien-theo-yeu-cau.html	(from https://anhhoabakery.vn/)
08:43:02	83818/83818	---MCZ	200	added ('OK')	text/html	etag:W/%22133aeae324234246b3695165363f0061%22	https://anhhoabakery.vn/collections/banh-so	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-so.html	(from https://anhhoabakery.vn/)
08:43:03	94140/94140	---MCZ	200	added ('OK')	text/html	etag:W/%2211e4f0c078554cf3b0a9120601732446%22	https://anhhoabakery.vn/collections/banh-my-banh-man	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-my-banh-man.html	(from https://anhhoabakery.vn/)
08:43:03	85551/85551	---MCZ	200	added ('OK')	text/html	etag:W/%223bd02f3eb16f4fb1b76c1091177f778a%22	https://anhhoabakery.vn/collections/banh-my-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-my-1.html	(from https://anhhoabakery.vn/)
08:43:03	89872/89872	---MCZ	200	added ('OK')	text/html	etag:W/%223a746fa407e446a9839bd00ca76ac01b%22	https://anhhoabakery.vn/collections/banh-man	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-man.html	(from https://anhhoabakery.vn/)
08:43:04	100220/100220	---MCZ	200	added ('OK')	text/html	etag:W/%223986bb3324834818bc13ee48e66fbe5b%22	https://anhhoabakery.vn/collections/teabreak-va-minicake	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/teabreak-va-minicake.html	(from https://anhhoabakery.vn/)
08:43:04	88682/88682	---MCZ	200	added ('OK')	text/html	etag:W/%227c783818e94b47abb97d2226bcc0c75c%22	https://anhhoabakery.vn/collections/cookies	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/cookies.html	(from https://anhhoabakery.vn/)
08:43:04	100647/100647	---MCZ	200	added ('OK')	text/html	etag:W/%22ee1eca5fd1584e94b1772333b5f983b4%22	https://anhhoabakery.vn/collections/mini-cake	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/mini-cake.html	(from https://anhhoabakery.vn/)
08:43:04	65981/65981	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%229b1e77c312be46a29d69941d0061c554%22	https://anhhoabakery.vn/collections/teabreak	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/teabreak	(from https://anhhoabakery.vn/)
